device_id,timestamp,temperature,humidity,vibration,score,prediction
device-8,2026-03-13T17:53:28.943975,24.24,45.44,0.0318,0.03253077541366689,normal
device-9,2026-03-13T17:53:28.944062,20.11,52.21,0.0409,0.03225098699723372,normal
device-10,2026-03-13T17:53:28.944160,23.46,50.69,0.0129,0.01371576876114089,normal
device-11,2026-03-13T17:53:28.944254,19.86,46.7,0.0369,0.014515836175736707,normal
device-12,2026-03-13T17:53:28.944356,21.22,38.66,0.0349,0.023654718204436986,normal
device-13,2026-03-13T17:53:28.944448,22.19,46.39,0.0415,0.05372975947028091,normal
device-14,2026-03-13T17:53:28.944538,19.87,48.63,0.0248,0.05923140916048475,normal
device-15,2026-03-13T17:53:28.944622,23.17,39.52,0.0191,-0.01677454945060386,ANOMALY
device-16,2026-03-13T17:53:28.944725,21.27,47.83,0.0152,0.0004171782430760773,normal
device-17,2026-03-13T17:53:28.944815,22.45,58.84,0.0458,0.03624231080868079,normal
device-18,2026-03-13T17:53:28.944910,22.95,46.24,0.0314,0.04217067937034513,normal
device-19,2026-03-13T17:53:28.945045,22.04,58.7,0.0239,0.07219218247145398,normal
device-20,2026-03-13T17:53:28.946643,20.31,43.16,0.0149,-0.00442557948991118,ANOMALY
device-1,2026-03-13T17:53:30.955569,24.66,46.9,0.0306,0.03824933050084267,normal
device-2,2026-03-13T17:53:30.956290,22.64,54.11,0.0223,0.025689041180111283,normal
device-3,2026-03-13T17:53:30.956624,23.42,56.42,0.0168,-0.043597608071066496,ANOMALY
device-4,2026-03-13T17:53:30.956827,22.42,54.96,0.0229,0.047886659476343185,normal
device-5,2026-03-13T17:53:30.957033,20.88,53.9,0.0228,0.013073119050921789,normal
device-6,2026-03-13T17:53:30.957235,21.23,53.7,0.026,0.038772858918172726,normal
device-7,2026-03-13T17:53:30.957437,23.39,50.24,0.039,0.02629509439109856,normal
device-8,2026-03-13T17:53:30.957743,21.44,44.89,0.0246,0.03725151568186447,normal
device-9,2026-03-13T17:53:30.957942,20.76,47.78,0.0384,0.009604865850940558,normal
device-10,2026-03-13T17:53:30.958079,24.11,48.34,0.0334,0.032109175381643484,normal
device-11,2026-03-13T17:53:30.959987,22.95,55.13,0.0128,-0.03824101053319673,ANOMALY
device-12,2026-03-13T17:53:30.960136,24.31,45.46,0.0345,0.012090750496504876,normal
device-13,2026-03-13T17:53:30.960234,21.76,56.62,0.0365,0.055804161621211046,normal
device-14,2026-03-13T17:53:30.960389,19.89,52.47,0.0179,0.001788058372198309,normal
device-15,2026-03-13T17:53:30.960497,23.62,51.53,0.0463,0.01087380056672449,normal
device-16,2026-03-13T17:53:30.960608,21.06,59.06,0.046,0.004642266488291136,normal
device-17,2026-03-13T17:53:30.960747,22.77,42.98,0.0173,0.012225597616142614,normal
device-18,2026-03-13T17:53:30.960879,22.92,51.82,0.026,0.05780025405206701,normal
device-19,2026-03-13T17:53:30.961047,22.88,40.45,0.0393,0.004898063594544255,normal
device-20,2026-03-13T17:53:30.961203,18.46,56.41,0.0231,0.013073119050921789,normal
device-1,2026-03-13T17:53:32.966594,21.57,57.52,0.0295,0.07412948209354864,normal
device-2,2026-03-13T17:53:32.967217,21.91,46.21,0.0349,0.0905923084461796,normal
device-3,2026-03-13T17:53:32.967347,21.69,47.87,0.0469,0.04156122398145512,normal
device-4,2026-03-13T17:53:32.967453,23.61,59.31,0.0221,-0.019498888709316597,ANOMALY
device-5,2026-03-13T17:53:32.968421,19.37,52.17,0.0281,0.07984151575460119,normal
device-6,2026-03-13T17:53:32.968612,21.7,47.54,0.0437,0.03798375346449334,normal
device-7,2026-03-13T17:53:32.968737,23.18,54.94,0.015,-0.043597608071066496,ANOMALY
device-8,2026-03-13T17:53:32.968844,21.22,49.41,0.0416,0.047587265642479504,normal
device-9,2026-03-13T17:53:32.968930,23.6,50.85,0.0202,0.01590627107327558,normal
device-10,2026-03-13T17:53:32.969003,20.63,45.4,0.0463,0.007133846751110062,normal
device-11,2026-03-13T17:53:32.969083,23.67,54.12,0.0326,0.015593143044782098,normal
device-12,2026-03-13T17:53:32.969153,19.48,47.82,0.0318,0.04270002051671007,normal
device-13,2026-03-13T17:53:32.969225,23.14,43.86,0.0196,-0.01677454945060386,ANOMALY
device-14,2026-03-13T17:53:32.969300,24.41,46.18,0.0181,-0.01677454945060386,ANOMALY
device-15,2026-03-13T17:53:32.969441,21.34,45.63,0.0163,-0.00442557948991118,ANOMALY
device-16,2026-03-13T17:53:32.969521,21.46,47.23,0.0246,0.03725151568186447,normal
device-17,2026-03-13T17:53:32.969594,19.27,47.54,0.0412,0.007133846751110062,normal
device-18,2026-03-13T17:53:32.969661,21.82,51.91,0.0204,0.09168271727507493,normal
device-19,2026-03-13T17:53:32.969736,21.22,51.0,0.0362,0.0755800539621202,normal
device-20,2026-03-13T17:53:32.969805,22.52,45.15,0.0324,0.08171928828116093,normal
device-1,2026-03-13T17:53:34.974664,21.22,55.19,0.0247,0.030298680934638167,normal
device-2,2026-03-13T17:53:34.975131,23.63,53.41,0.0311,0.022940221930290328,normal
device-3,2026-03-13T17:53:34.975325,21.71,47.52,0.0351,0.05135355761848592,normal
device-4,2026-03-13T17:53:34.975488,23.28,53.39,0.0155,-0.043597608071066496,ANOMALY
device-5,2026-03-13T17:53:34.975651,22.32,45.45,0.0247,0.08630636059859975,normal
device-6,2026-03-13T17:53:34.975901,22.58,50.31,0.052,0.07319409085960416,normal
device-7,2026-03-13T17:53:34.976071,25.24,46.97,0.0429,-0.018704903945955587,ANOMALY
device-8,2026-03-13T17:53:34.977755,22.63,52.52,0.0234,0.05028735301141629,normal
device-9,2026-03-13T17:53:34.978674,21.07,43.5,0.0285,0.055407513480684845,normal
device-10,2026-03-13T17:53:34.978904,19.03,47.86,0.0356,0.019205799505653154,normal
device-11,2026-03-13T17:53:34.979039,19.68,52.33,0.0448,0.03005195516003356,normal
device-12,2026-03-13T17:53:34.979159,21.2,48.28,0.0312,0.0641677053810834,normal
device-13,2026-03-13T17:53:34.979274,21.0,45.43,0.032,0.04270002051671007,normal
device-14,2026-03-13T17:53:34.979631,24.88,43.21,0.022,-0.0012468814048004484,ANOMALY
device-15,2026-03-13T17:53:34.979848,23.14,55.44,0.0435,-0.03125480398050662,ANOMALY
device-16,2026-03-13T17:53:34.979939,21.13,50.14,0.0261,0.10043355149722838,normal
device-17,2026-03-13T17:53:34.980106,23.95,38.76,0.0377,-0.007182287028530632,ANOMALY
device-18,2026-03-13T17:53:34.980332,23.57,52.76,0.0272,0.01745070878680899,normal
device-19,2026-03-13T17:53:34.980490,24.12,56.8,0.0147,-0.043597608071066496,ANOMALY
device-20,2026-03-13T17:53:34.980612,22.75,58.93,0.0217,0.00504671950165414,normal
device-1,2026-03-13T17:53:36.989075,25.13,46.4,0.0256,0.021854901066252208,normal
device-2,2026-03-13T17:53:36.989981,21.83,53.36,0.0474,0.058564792521375364,normal
device-3,2026-03-13T17:53:36.990181,22.04,49.13,0.0083,0.09406283194799014,normal
device-4,2026-03-13T17:53:36.990349,22.89,42.36,0.0228,0.022463081267347085,normal
device-5,2026-03-13T17:53:36.990519,21.44,50.16,0.0326,0.09812828884016817,normal
device-6,2026-03-13T17:53:36.990712,22.18,52.18,0.0337,0.11850584919627116,normal
device-7,2026-03-13T17:53:36.992723,21.0,54.47,0.05,0.004642266488291136,normal
device-8,2026-03-13T17:53:36.993030,24.41,49.86,0.0321,0.08331217202110097,normal
device-9,2026-03-13T17:53:36.993184,21.39,56.98,0.018,-0.019230557937709336,ANOMALY
device-10,2026-03-13T17:53:36.993314,23.9,55.55,0.0234,-0.011782984797486962,ANOMALY
device-11,2026-03-13T17:53:36.993439,24.26,50.88,0.0427,0.01828062798390706,normal
device-12,2026-03-13T17:53:36.993568,22.04,42.34,0.0119,0.060026275352230485,normal
device-13,2026-03-13T17:53:36.993685,24.82,40.98,0.0463,-0.018704903945955587,ANOMALY
device-14,2026-03-13T17:53:36.995624,22.01,47.23,0.0379,0.07564624221277394,normal
device-15,2026-03-13T17:53:36.995859,19.76,55.24,0.0325,0.04203502839138562,normal
device-16,2026-03-13T17:53:36.995961,22.51,53.23,0.0314,0.08159332554078047,normal
device-17,2026-03-13T17:53:36.996046,23.41,45.42,0.0286,0.036413266678124834,normal
device-18,2026-03-13T17:53:36.996133,21.46,54.58,0.0306,0.05879735682024323,normal
device-19,2026-03-13T17:53:36.996217,22.8,54.12,0.0359,0.019170973385062462,normal
device-20,2026-03-13T17:53:36.996303,21.84,49.34,0.0446,0.10812344058854839,normal
device-1,2026-03-13T17:53:39.004914,20.57,52.31,0.0225,0.039603990372030995,normal
device-2,2026-03-13T17:53:39.005678,21.64,54.04,0.0293,0.08410401874090401,normal
device-3,2026-03-13T17:53:39.005879,20.11,53.91,0.0404,0.004642266488291136,normal
device-4,2026-03-13T17:53:39.006060,22.92,49.48,0.0196,0.033144124949848974,normal
device-5,2026-03-13T17:53:39.006227,19.49,47.28,0.0187,-0.00442557948991118,ANOMALY
device-6,2026-03-13T17:53:39.006385,22.74,54.01,0.0335,0.04691560745951784,normal
device-7,2026-03-13T17:53:39.006546,22.35,59.03,0.0368,0.06323186422500116,normal
device-8,2026-03-13T17:53:39.006696,23.74,44.95,0.0154,-0.01677454945060386,ANOMALY
device-9,2026-03-13T17:53:39.012678,21.08,43.68,0.039,0.007133846751110062,normal
device-10,2026-03-13T17:53:39.013341,22.49,47.44,0.0394,0.035376415007150275,normal
device-11,2026-03-13T17:53:39.013595,21.54,50.76,0.027,0.12096594666188881,normal
device-12,2026-03-13T17:53:39.013725,24.52,34.06,0.0401,-0.018704903945955587,ANOMALY
device-13,2026-03-13T17:53:39.015136,22.81,52.54,0.019,-0.004276510933423405,ANOMALY
device-14,2026-03-13T17:53:39.015345,22.86,49.18,0.0216,0.038890091748594036,normal
device-15,2026-03-13T17:53:39.015520,20.99,51.25,0.0386,0.06287295452565833,normal
device-16,2026-03-13T17:53:39.015597,21.86,45.37,0.014,0.05673618666829461,normal
device-17,2026-03-13T17:53:39.015659,21.94,53.83,0.0381,0.0732517057004547,normal
device-18,2026-03-13T17:53:39.015715,21.35,44.12,0.0246,0.03725151568186447,normal
device-19,2026-03-13T17:53:39.015776,21.94,52.14,0.0306,0.15992219186189655,normal
device-20,2026-03-13T17:53:39.015834,19.88,49.32,0.0369,0.058662223976426064,normal
device-1,2026-03-13T17:53:41.023322,21.83,48.07,0.039,0.07455105190336242,normal
device-2,2026-03-13T17:53:41.024048,22.33,50.88,0.0073,0.09020385098089423,normal
device-3,2026-03-13T17:53:41.025653,21.13,45.2,0.0234,0.029911412706330687,normal
device-4,2026-03-13T17:53:41.026488,24.85,49.15,0.0467,0.011116865901512285,normal
device-5,2026-03-13T17:53:41.026709,25.12,51.26,0.0247,0.04257704128050621,normal
device-6,2026-03-13T17:53:41.026840,23.83,50.41,0.0141,0.01676344009867181,normal
device-7,2026-03-13T17:53:41.026963,21.67,52.09,0.019,0.04599627341250845,normal
device-8,2026-03-13T17:53:41.027090,20.29,48.03,0.0136,0.0016680960313310012,normal
device-9,2026-03-13T17:53:41.027209,22.81,49.29,0.0177,0.03810125122352703,normal
device-10,2026-03-13T17:53:41.027326,24.03,48.09,0.041,-0.010923599751196611,ANOMALY
device-11,2026-03-13T17:53:41.027441,22.13,55.93,0.0218,0.053664274894100306,normal
device-12,2026-03-13T17:53:41.027553,22.24,51.8,0.0265,0.14051529280215524,normal
device-13,2026-03-13T17:53:41.027667,20.55,45.72,0.029,0.05767593583814801,normal
device-14,2026-03-13T17:53:41.027780,21.99,52.22,0.0475,0.09155045033436937,normal
device-15,2026-03-13T17:53:41.027887,22.18,52.67,0.0223,0.07163674296485789,normal
device-16,2026-03-13T17:53:41.028083,19.94,54.68,0.0244,0.030298680934638167,normal
device-17,2026-03-13T17:53:41.028271,20.86,55.25,0.0304,0.05879735682024323,normal
device-18,2026-03-13T17:53:41.028635,23.53,50.41,0.0302,0.0881750379774825,normal
device-19,2026-03-13T17:53:41.028735,21.35,58.73,0.0385,0.010643900077143997,normal
device-20,2026-03-13T17:53:41.028914,22.4,53.85,0.0208,0.03262870152421615,normal
device-1,2026-03-13T17:53:43.039127,20.79,38.59,0.0505,0.007133846751110062,normal
device-2,2026-03-13T17:53:43.040076,22.33,50.93,0.0298,0.1735989595136656,normal
device-3,2026-03-13T17:53:43.040295,20.68,51.4,0.0371,0.07315915865148048,normal
device-4,2026-03-13T17:53:43.040479,21.35,51.11,0.0307,0.11578783415050281,normal
device-5,2026-03-13T17:53:43.040660,21.83,52.59,0.026,0.1055481179558227,normal
device-6,2026-03-13T17:53:43.040844,23.06,46.15,0.0204,-0.012921560990458048,ANOMALY
device-7,2026-03-13T17:53:43.041009,19.19,50.95,0.0293,0.11727355383857374,normal
device-8,2026-03-13T17:53:43.041164,21.88,53.54,0.0084,0.038670026295296034,normal
device-9,2026-03-13T17:53:43.043313,24.92,45.07,0.0172,-0.01677454945060386,ANOMALY
device-10,2026-03-13T17:53:43.043579,21.54,42.32,0.0166,0.005919937372642292,normal
device-11,2026-03-13T17:53:43.043688,21.86,54.19,0.0267,0.10851249240678279,normal
device-12,2026-03-13T17:53:43.043782,21.53,53.21,0.0168,-0.010166768044936325,ANOMALY
device-13,2026-03-13T17:53:43.043966,20.3,48.14,0.0217,0.013063013247859745,normal
device-14,2026-03-13T17:53:43.044082,23.24,52.07,0.0456,-0.0008982055553320434,ANOMALY
device-15,2026-03-13T17:53:43.045704,22.43,51.95,0.0316,0.12763048929021265,normal
device-16,2026-03-13T17:53:43.045939,22.2,44.47,0.0394,0.05600522308895395,normal
device-17,2026-03-13T17:53:43.046033,24.58,41.21,0.0374,-0.007182287028530632,ANOMALY
device-18,2026-03-13T17:53:43.046114,23.57,49.56,0.0023,0.016258070018955628,normal
device-19,2026-03-13T17:53:43.046572,22.71,38.93,0.0287,0.0744756833262813,normal
device-20,2026-03-13T17:53:43.046997,21.18,54.52,0.0353,0.020909125540025886,normal
device-1,2026-03-13T17:53:45.054776,24.36,48.51,0.0357,0.011689134517700928,normal
device-2,2026-03-13T17:53:45.056162,20.71,45.34,0.0432,0.007133846751110062,normal
device-3,2026-03-13T17:53:45.057255,23.1,56.79,0.0246,-0.005427015181220907,ANOMALY
device-4,2026-03-13T17:53:45.058944,20.8,56.37,0.0374,0.019698711024296656,normal
device-5,2026-03-13T17:53:45.059350,20.04,54.49,0.0247,0.030298680934638167,normal
device-6,2026-03-13T17:53:45.059515,21.95,49.55,0.0382,0.12942865070331677,normal
device-7,2026-03-13T17:53:45.059636,22.55,50.19,0.0264,0.1250681513323999,normal
device-8,2026-03-13T17:53:45.059849,21.72,39.76,0.0077,0.0428887595940487,normal
device-9,2026-03-13T17:53:45.059955,21.97,71.33,0.048,0.06343196954000363,normal
device-10,2026-03-13T17:53:45.060054,20.9,55.09,0.0462,0.004642266488291136,normal
device-11,2026-03-13T17:53:45.060143,17.84,51.52,0.0184,0.03409890085250611,normal
device-12,2026-03-13T17:53:45.060233,21.08,49.02,0.0349,0.05590383235296148,normal
device-13,2026-03-13T17:53:45.060320,20.94,43.22,0.0208,0.0033598157853611532,normal
device-14,2026-03-13T17:53:45.060404,21.61,48.37,0.0228,0.05919900009271939,normal
device-15,2026-03-13T17:53:45.060491,20.19,53.03,0.0303,0.06111796175351902,normal
device-16,2026-03-13T17:53:45.060577,23.45,45.88,0.0331,0.023427996879670787,normal
device-17,2026-03-13T17:53:45.060965,23.35,48.1,0.0363,0.0019630650123727555,normal
device-18,2026-03-13T17:53:45.061081,22.71,55.2,0.0317,0.05864073094455624,normal
device-19,2026-03-13T17:53:45.061178,21.66,54.77,0.0429,0.025061547169128562,normal
device-20,2026-03-13T17:53:45.061268,22.22,42.85,0.0331,0.09791435773252499,normal
device-1,2026-03-13T17:53:47.069419,20.59,49.4,0.0243,0.07367071425871397,normal
device-2,2026-03-13T17:53:47.069944,24.74,56.39,0.0569,-0.03125480398050662,ANOMALY
device-3,2026-03-13T17:53:47.070093,17.86,41.11,0.0293,0.05904076272011216,normal
device-4,2026-03-13T17:53:47.070187,18.55,48.24,0.0217,0.014105903844486511,normal
device-5,2026-03-13T17:53:47.070280,22.94,47.35,0.0303,0.04992147958316473,normal
device-6,2026-03-13T17:53:47.070390,20.76,53.97,0.0406,0.004642266488291136,normal
device-7,2026-03-13T17:53:47.070502,22.8,47.56,0.0342,0.0417580774836237,normal
device-8,2026-03-13T17:53:47.070602,22.34,47.94,0.0302,0.1190692268096063,normal
device-9,2026-03-13T17:53:47.070683,20.2,55.32,0.0197,-0.019230557937709336,ANOMALY
device-10,2026-03-13T17:53:47.070769,20.83,46.23,0.0263,0.04610129464513146,normal
device-11,2026-03-13T17:53:47.071822,23.04,48.56,0.0121,-0.0036891787503644524,ANOMALY
device-12,2026-03-13T17:53:47.072045,22.41,51.31,0.0327,0.13000236087319922,normal
device-13,2026-03-13T17:53:47.072175,24.74,57.7,0.0461,-0.03125480398050662,ANOMALY
device-14,2026-03-13T17:53:47.072308,23.55,56.01,0.0313,0.01828062798390706,normal
device-15,2026-03-13T17:53:47.072399,21.34,55.49,0.0317,0.04319852267728619,normal
device-16,2026-03-13T17:53:47.072479,22.5,57.46,0.0267,0.07698069739103452,normal
device-17,2026-03-13T17:53:47.072556,24.43,48.19,0.0403,-0.00938482324561396,ANOMALY
device-18,2026-03-13T17:53:47.072729,19.55,56.43,0.0293,0.05886404590148164,normal
device-19,2026-03-13T17:53:47.072828,20.8,42.22,0.0336,0.02869543121992446,normal
device-20,2026-03-13T17:53:47.072908,22.03,49.94,0.0072,0.10781744763488721,normal
device-1,2026-03-13T17:53:49.081374,23.09,49.25,0.0414,0.008652219164202335,normal
device-2,2026-03-13T17:53:49.082200,23.37,46.17,0.0358,-0.007182287028530632,ANOMALY
device-3,2026-03-13T17:53:49.082303,19.99,42.46,0.0194,-0.00442557948991118,ANOMALY
device-4,2026-03-13T17:53:49.082411,22.07,57.72,0.0306,0.12388248537289076,normal
device-5,2026-03-13T17:53:49.082470,19.02,49.93,0.0312,0.11412486619835233,normal
device-6,2026-03-13T17:53:49.082511,21.17,50.69,0.0242,0.08666933245814223,normal
device-7,2026-03-13T17:53:49.082558,22.31,42.42,0.0385,0.05724052998790208,normal
device-8,2026-03-13T17:53:49.082599,19.31,54.46,0.0194,-0.019230557937709336,ANOMALY
device-9,2026-03-13T17:53:49.082629,20.77,53.46,0.012,-0.019230557937709336,ANOMALY
device-10,2026-03-13T17:53:49.082662,20.84,58.69,0.0133,-0.019230557937709336,ANOMALY
device-11,2026-03-13T17:53:49.082694,21.88,48.14,0.0304,0.1344875132249757,normal
device-12,2026-03-13T17:53:49.082725,23.66,46.97,0.042,-0.018704903945955587,ANOMALY
device-13,2026-03-13T17:53:49.082757,20.89,44.7,0.0274,0.053797077749587974,normal
device-14,2026-03-13T17:53:49.082787,23.58,47.11,0.0296,0.039004333114667444,normal
device-15,2026-03-13T17:53:49.082815,25.18,52.69,0.0252,0.0011957797606373388,normal
device-16,2026-03-13T17:53:49.082845,21.44,47.37,0.0435,0.007133846751110062,normal
device-17,2026-03-13T17:53:49.082873,24.1,45.85,0.0337,0.019302328603857277,normal
device-18,2026-03-13T17:53:49.082903,21.67,56.92,0.0443,0.026260696376422366,normal
device-19,2026-03-13T17:53:49.082931,23.6,55.86,0.0164,-0.043597608071066496,ANOMALY
device-20,2026-03-13T17:53:49.082960,21.99,48.23,0.0339,0.11047357746871006,normal
device-1,2026-03-13T17:53:51.097138,23.35,50.04,0.0269,0.07437944043072564,normal
device-2,2026-03-13T17:53:51.097722,25.1,60.33,0.02,-0.043597608071066496,ANOMALY
device-3,2026-03-13T17:53:51.097837,19.87,52.03,0.0341,0.06874523487621798,normal
device-4,2026-03-13T17:53:51.097925,22.3,52.9,0.0388,0.059594592714228845,normal
device-5,2026-03-13T17:53:51.098013,21.64,54.19,0.0343,0.05517531835734646,normal
device-6,2026-03-13T17:53:51.098094,21.05,46.97,0.0293,0.05904076272011216,normal
device-7,2026-03-13T17:53:51.098171,23.91,45.93,0.0256,0.021854901066252208,normal
device-8,2026-03-13T17:53:51.098249,21.23,55.1,0.0476,0.004642266488291136,normal
device-9,2026-03-13T17:53:51.098329,24.15,49.58,0.0245,0.05829437579990926,normal
device-10,2026-03-13T17:53:51.099688,22.94,45.57,0.027,0.04171321981413856,normal
device-11,2026-03-13T17:53:51.099872,20.56,48.99,0.0322,0.07783704065625685,normal
device-12,2026-03-13T17:53:51.099967,21.25,51.19,0.0285,0.11259863221226057,normal
device-13,2026-03-13T17:53:51.100057,21.74,51.42,0.028,0.14764991267666044,normal
device-14,2026-03-13T17:53:51.100144,23.22,46.52,0.0314,0.03253077541366689,normal
device-15,2026-03-13T17:53:51.100233,21.48,56.93,0.0469,0.004642266488291136,normal
device-16,2026-03-13T17:53:51.100377,22.72,43.57,0.0342,0.0475540562014235,normal
device-17,2026-03-13T17:53:51.100501,19.86,49.2,0.0297,0.10569790389180744,normal
device-18,2026-03-13T17:53:51.100608,21.12,55.25,0.0261,0.038772858918172726,normal
